X,Y,OBJECTID,AREASYMBOL,SPATIALVER,FEATSYM,FEATKEY,Rowid_,FEATSYM_1,FEAT_NAME,FEAT_DESC
-71.470077777,41.5765896460001,182,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.472161518,41.5749100790001,183,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.495328764,41.5742380180001,184,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.510349135,41.575194057,185,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.472248355,41.5781055960001,186,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.494890391,41.578268876,187,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4953565929999,41.5803573110001,188,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.436265009,41.58326952,189,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.496627288,41.5820678900001,190,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4736194659999,41.596633626,191,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4783788779999,41.5932166590001,192,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.479285969,41.594205893,193,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.504905089,41.5935418780001,194,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.470230495,41.5918522530001,195,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.47307984,41.5917908980001,196,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.48064283,41.592514927,197,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.479309606,41.592534707,198,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.472081219,41.5926409900001,199,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.470594939,41.592371261,200,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4780687479999,41.592309234,201,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.471587526,41.5903054570001,202,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.478021809,41.5883519710001,203,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.501716782,41.589774715,204,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.473642433,41.5985515740001,205,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.471494989,41.6005476400001,206,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.5081560949999,41.6008966630001,207,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.472693099,41.6024266950001,208,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.5059630539999,41.6016336,209,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.496393769,41.6022022280001,210,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.474770636,41.6013823100001,211,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.663103296,41.9231919220001,212,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.765429409,41.9098601690001,213,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.682526514,41.88063264,214,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.69302401,41.8801119550001,215,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.693888016,41.879002024,216,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.786096669,41.8767186250001,217,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.494288572,41.764216547,218,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.49551367,41.7843049530001,219,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.49662075,41.7841322850001,220,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4936054459999,41.784436548,221,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.49775499,41.7824505400001,222,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.494460064,41.7840037070001,223,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4958370429999,41.7838657400001,224,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.488860449,41.7747453920001,225,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4854112949999,41.775887341,226,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.486245966,41.776315154,227,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.492301388,41.776026146,228,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4189439739999,41.510980294,229,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.418979346,41.5131275690001,230,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.459795529,41.510657757,231,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4332451769999,41.5145464570001,232,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.44168324,41.5041361340001,233,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.434545881,41.505566421,234,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.499654833,41.474928887,235,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.4660958699999,41.547336634,236,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.45193699,41.5461583050001,237,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.510259619,41.5456190140001,238,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.454109748,41.555388458,239,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.462557198,41.5517446760001,240,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.445655928,41.5404874450001,241,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.428690619,41.540536563,242,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.445839324,41.5416949410001,243,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.484398259,41.544190906,244,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
-71.471023089,41.5447405910001,245,RI600,12,STV,229379,12,STV,Very Stony Spot,An area with more than 3 percent of the surface covered by rock fragments that are greater than 10 inches in diameter
